Gene_name	Class	Order	Species_name	Unaligned_region	Gene_length	Normalized_value	left_gene
SLC24A1	Reptilia	Testudines	Pelodiscus_sinensis	4209	10229	0.411477 VWA9	VWA9
SLC24A1	Lepidosauria	Squamata	Podarcis_muralis	2009	10229	0.196402 VWA9	VWA9
SLC24A1	Lepidosauria	Squamata	Podarcis_raffonei	2131	10229	0.208329 VWA9	VWA9
SLC24A1	Lepidosauria	Squamata	Pogona_vitticeps_zw	2460	10229	0.240493 VWA9	VWA9
SLC24A1	Lepidosauria	Squamata	Pogona_vitticeps_zz	2538	10229	0.248118 VWA9	VWA9
SLC24A1	Lepidosauria	Squamata	Pseudonaja_textilis	1939	10229	0.189559 VWA9	VWA9
SLC24A1	Lepidosauria	Squamata	Rhineura_floridana	1893	10229	0.185062 VWA9	VWA9
SLC24A1	Lepidosauria	Squamata	Salvator_merianae	1975	10229	0.193079 VWA9	VWA9
SLC24A1	Aves	Passeriformes	Serinus_canaria	8598	10229	0.840551 VWA9	VWA9
SLC24A1	Lepidosauria	Sphenodontia	Sphenodon_punctatus	2381	10229	0.23277 VWA9	VWA9
SLC24A1	Aves	Psittaciformes	Strigops_habroptila	9230	10229	0.902336 VWA9	VWA9
SLC24A1	Aves	Struthioniformes	Struthio_camelus	9979	10229	0.97556 VWA9	VWA9
SLC24A1	Aves	Passeriformes	Taeniopygia_guttata	8258	10229	0.807313 VWA9	VWA9
SLC24A1	Reptilia	Testudines	Terrapene_carolina	6912	10229	0.675726 VWA9	VWA9
SLC9A5	Aves	Anseriformes	Anas_platyrhynchos	76208	82765	0.920776 PLEKHG4	PLEKHG4
SLC9A5	Lepidosauria	Squamata	Anolis_carolinensis	4726	82765	0.0571014 PLEKHG4	PLEKHG4
SLC9A5	Lepidosauria	Squamata	Anolis_sagrei	5260	82765	0.0635534 PLEKHG4	PLEKHG4
SLC9A5	Aves	Anseriformes	Anser_brachyrhynchus	79041	82765	0.955005 PLEKHG4	PLEKHG4
SLC9A5	Aves	Accipitriformes	Aquila_chrysaetos	78972	82765	0.954171 PLEKHG4	PLEKHG4
SLC9A5	Reptilia	Testudines	Chelonoidis_abingdonii	22459	82765	0.271359 PLEKHG4	PLEKHG4
SLC9A5	Reptilia	Testudines	Chrysemys_picta	20316	82765	0.245466 PLEKHG4	PLEKHG4
SLC9A5	Aves	Galliformes	Coturnix_japonica	74577	82765	0.901069 PLEKHG4	PLEKHG4
SLC9A5	Reptilia	Crocodylia	Crocodylus_porosus	8689	82765	0.104984 PLEKHG4	PLEKHG4
SLC9A5	Lepidosauria	Squamata	Eublepharis_macularius	7786	82765	0.0940736 PLEKHG4	PLEKHG4
SLC9A5	Lepidosauria	Squamata	Euleptes_europaea	7798	82765	0.0942186 PLEKHG4	PLEKHG4
SLC9A5	Aves	Passeriformes	Ficedula_albicollis	74968	82765	0.905794 PLEKHG4	PLEKHG4
SLC9A5	Aves	Passeriformes	Geospiza_fortis	75672	82765	0.9143 PLEKHG4	PLEKHG4
SLC9A5	Reptilia	Testudines	Gopherus_evgoodei	21671	82765	0.261838 PLEKHG4	PLEKHG4
SLC9A5	Lepidosauria	Squamata	Laticauda_laticaudata	5714	82765	0.0690388 PLEKHG4	PLEKHG4
SLC9A5	Actinistia	Coelacanthiformes	Latimeria_chalumnae	4901	82765	0.0592159 PLEKHG4	PLEKHG4
SLC9A5	Aves	Galliformes	Meleagris_gallopavo	81888	82765	0.989404 PLEKHG4	PLEKHG4
SLC9A5	Lepidosauria	Squamata	Naja_naja	5286	82765	0.0638676 PLEKHG4	PLEKHG4
SLC9A5	Lepidosauria	Squamata	Notechis_scutatus	5681	82765	0.0686401 PLEKHG4	PLEKHG4
SLC9A5	Aves	Passeriformes	Parus_major	74573	82765	0.901021 PLEKHG4	PLEKHG4
SLC9A5	Reptilia	Testudines	Pelodiscus_sinensis	11394	82765	0.137667 PLEKHG4	PLEKHG4
SLC9A5	Lepidosauria	Squamata	Podarcis_muralis	6981	82765	0.0843472 PLEKHG4	PLEKHG4
SLC9A5	Lepidosauria	Squamata	Podarcis_raffonei	8839	82765	0.106796 PLEKHG4	PLEKHG4
SLC9A5	Lepidosauria	Squamata	Pogona_vitticeps_zw	7778	82765	0.0939769 PLEKHG4	PLEKHG4
SLC9A5	Lepidosauria	Squamata	Pogona_vitticeps_zz	8548	82765	0.10328 PLEKHG4	PLEKHG4
SLC9A5	Lepidosauria	Squamata	Pseudonaja_textilis	4957	82765	0.0598925 PLEKHG4	PLEKHG4
SLC9A5	Lepidosauria	Squamata	Rhineura_floridana	7722	82765	0.0933003 PLEKHG4	PLEKHG4
SLC9A5	Lepidosauria	Squamata	Salvator_merianae	6805	82765	0.0822207 PLEKHG4	PLEKHG4
SLC9A5	Aves	Passeriformes	Serinus_canaria	75661	82765	0.914167 PLEKHG4	PLEKHG4
SLC9A5	Lepidosauria	Sphenodontia	Sphenodon_punctatus	2585	82765	0.031233 PLEKHG4	PLEKHG4
SLC9A5	Aves	Psittaciformes	Strigops_habroptila	58691	82765	0.709128 PLEKHG4	PLEKHG4
SLC9A5	Aves	Struthioniformes	Struthio_camelus	77040	82765	0.930828 PLEKHG4	PLEKHG4
SLC9A5	Aves	Passeriformes	Taeniopygia_guttata	75019	82765	0.90641 PLEKHG4	PLEKHG4
SLC9A5	Reptilia	Testudines	Terrapene_carolina	23572	82765	0.284806 PLEKHG4	PLEKHG4
SSTR4	Aves	Anseriformes	Anas_platyrhynchos	2549	2549	1 THBD	THBD
SSTR4	Lepidosauria	Squamata	Anolis_carolinensis	1035	2549	0.406042 THBD	THBD
SSTR4	Lepidosauria	Squamata	Anolis_sagrei	1381	2549	0.541781 THBD	THBD
SSTR4	Aves	Anseriformes	Anser_brachyrhynchus	2549	2549	1 THBD	THBD
SSTR4	Aves	Accipitriformes	Aquila_chrysaetos	2525	2549	0.990585 THBD	THBD
SSTR4	Reptilia	Testudines	Chelonoidis_abingdonii	1877	2549	0.736367 THBD	THBD
SSTR4	Reptilia	Testudines	Chrysemys_picta	1868	2549	0.732836 THBD	THBD
SSTR4	Aves	Galliformes	Coturnix_japonica	2549	2549	1 THBD	THBD
SSTR4	Reptilia	Crocodylia	Crocodylus_porosus	1833	2549	0.719106 THBD	THBD
SSTR4	Lepidosauria	Squamata	Eublepharis_macularius	1342	2549	0.526481 THBD	THBD
SSTR4	Lepidosauria	Squamata	Euleptes_europaea	1677	2549	0.657905 THBD	THBD
SSTR4	Aves	Passeriformes	Ficedula_albicollis	1814	2549	0.711652 THBD	THBD
SSTR4	Aves	Passeriformes	Geospiza_fortis	1839	2549	0.721459 THBD	THBD
SSTR4	Reptilia	Testudines	Gopherus_evgoodei	1894	2549	0.743036 THBD	THBD
SSTR4	Lepidosauria	Squamata	Laticauda_laticaudata	1702	2549	0.667713 THBD	THBD
SSTR4	Actinistia	Coelacanthiformes	Latimeria_chalumnae	986	2549	0.386818 THBD	THBD
SSTR4	Aves	Galliformes	Meleagris_gallopavo	2110	2549	0.827776 THBD	THBD
SSTR4	Lepidosauria	Squamata	Naja_naja	1702	2549	0.667713 THBD	THBD
SSTR4	Lepidosauria	Squamata	Notechis_scutatus	1702	2549	0.667713 THBD	THBD
SSTR4	Aves	Passeriformes	Parus_major	1853	2549	0.726952 THBD	THBD
SSTR4	Reptilia	Testudines	Pelodiscus_sinensis	1860	2549	0.729698 THBD	THBD
SSTR4	Lepidosauria	Squamata	Podarcis_muralis	1639	2549	0.642997 THBD	THBD
SSTR4	Lepidosauria	Squamata	Podarcis_raffonei	1639	2549	0.642997 THBD	THBD
SSTR4	Lepidosauria	Squamata	Pogona_vitticeps_zw	1329	2549	0.521381 THBD	THBD
SSTR4	Lepidosauria	Squamata	Pogona_vitticeps_zz	1365	2549	0.535504 THBD	THBD
SSTR4	Lepidosauria	Squamata	Pseudonaja_textilis	1697	2549	0.665751 THBD	THBD
SSTR4	Lepidosauria	Squamata	Rhineura_floridana	1576	2549	0.618282 THBD	THBD
SSTR4	Lepidosauria	Squamata	Salvator_merianae	1306	2549	0.512358 THBD	THBD
SSTR4	Aves	Passeriformes	Serinus_canaria	1712	2549	0.671636 THBD	THBD
SSTR4	Lepidosauria	Sphenodontia	Sphenodon_punctatus	1559	2549	0.611612 THBD	THBD
SSTR4	Aves	Psittaciformes	Strigops_habroptila	2549	2549	1 THBD	THBD
SSTR4	Aves	Struthioniformes	Struthio_camelus	1886	2549	0.739898 THBD	THBD
SSTR4	Aves	Passeriformes	Taeniopygia_guttata	1837	2549	0.720675 THBD	THBD
SSTR4	Reptilia	Testudines	Terrapene_carolina	1877	2549	0.736367 THBD	THBD
STAP1	Aves	Anseriformes	Anas_platyrhynchos	22714	31924	0.711502 CENPC	CENPC
STAP1	Lepidosauria	Squamata	Anolis_carolinensis	822	31924	0.0257487 CENPC	CENPC
STAP1	Lepidosauria	Squamata	Anolis_sagrei	685	31924	0.0214572 CENPC	CENPC
STAP1	Aves	Anseriformes	Anser_brachyrhynchus	24629	31924	0.771489 CENPC	CENPC
STAP1	Aves	Accipitriformes	Aquila_chrysaetos	24076	31924	0.754166 CENPC	CENPC
STAP1	Reptilia	Testudines	Chelonoidis_abingdonii	6760	31924	0.211753 CENPC	CENPC
STAP1	Reptilia	Testudines	Chrysemys_picta	8789	31924	0.27531 CENPC	CENPC
STAP1	Aves	Galliformes	Coturnix_japonica	27545	31924	0.86283 CENPC	CENPC
STAP1	Reptilia	Crocodylia	Crocodylus_porosus	6428	31924	0.201353 CENPC	CENPC
STAP1	Lepidosauria	Squamata	Eublepharis_macularius	900	31924	0.028192 CENPC	CENPC
STAP1	Lepidosauria	Squamata	Euleptes_europaea	972	31924	0.0304473 CENPC	CENPC
STAP1	Aves	Passeriformes	Ficedula_albicollis	22145	31924	0.693679 CENPC	CENPC
STAP1	Aves	Passeriformes	Geospiza_fortis	22751	31924	0.712661 CENPC	CENPC
STAP1	Reptilia	Testudines	Gopherus_evgoodei	7313	31924	0.229075 CENPC	CENPC
STAP1	Lepidosauria	Squamata	Laticauda_laticaudata	312	31924	0.00977321 CENPC	CENPC
STAP1	Actinistia	Coelacanthiformes	Latimeria_chalumnae	401	31924	0.0125611 CENPC	CENPC
STAP1	Aves	Galliformes	Meleagris_gallopavo	31514	31924	0.987157 CENPC	CENPC
STAP1	Lepidosauria	Squamata	Naja_naja	489	31924	0.0153176 CENPC	CENPC
STAP1	Lepidosauria	Squamata	Notechis_scutatus	119	31924	0.0037276 CENPC	CENPC
STAP1	Aves	Passeriformes	Parus_major	22901	31924	0.71736 CENPC	CENPC
STAP1	Reptilia	Testudines	Pelodiscus_sinensis	6187	31924	0.193804 CENPC	CENPC
STAP1	Lepidosauria	Squamata	Podarcis_muralis	688	31924	0.0215512 CENPC	CENPC
STAP1	Lepidosauria	Squamata	Podarcis_raffonei	1048	31924	0.032828 CENPC	CENPC
STAP1	Lepidosauria	Squamata	Pogona_vitticeps_zw	1037	31924	0.0324834 CENPC	CENPC
STAP1	Lepidosauria	Squamata	Pogona_vitticeps_zz	1015	31924	0.0317943 CENPC	CENPC
STAP1	Lepidosauria	Squamata	Pseudonaja_textilis	642	31924	0.0201103 CENPC	CENPC
STAP1	Lepidosauria	Squamata	Rhineura_floridana	1677	31924	0.052531 CENPC	CENPC
STAP1	Lepidosauria	Squamata	Salvator_merianae	417	31924	0.0130623 CENPC	CENPC
STAP1	Aves	Passeriformes	Serinus_canaria	22116	31924	0.69277 CENPC	CENPC
STAP1	Lepidosauria	Sphenodontia	Sphenodon_punctatus	2033	31924	0.0636825 CENPC	CENPC
STAP1	Aves	Psittaciformes	Strigops_habroptila	22922	31924	0.718018 CENPC	CENPC
STAP1	Aves	Struthioniformes	Struthio_camelus	21947	31924	0.687477 CENPC	CENPC
STAP1	Aves	Passeriformes	Taeniopygia_guttata	23252	31924	0.728355 CENPC	CENPC
STAP1	Reptilia	Testudines	Terrapene_carolina	8458	31924	0.264942 CENPC	CENPC
STOML3	Aves	Anseriformes	Anas_platyrhynchos	20130	21177	0.95056 PROSER1	PROSER1
STOML3	Lepidosauria	Squamata	Anolis_carolinensis	4077	21177	0.19252 PROSER1	PROSER1
STOML3	Lepidosauria	Squamata	Anolis_sagrei	4224	21177	0.199462 PROSER1	PROSER1
STOML3	Aves	Anseriformes	Anser_brachyrhynchus	20313	21177	0.959201 PROSER1	PROSER1
STOML3	Aves	Accipitriformes	Aquila_chrysaetos	20389	21177	0.96279 PROSER1	PROSER1
STOML3	Reptilia	Testudines	Chelonoidis_abingdonii	9947	21177	0.469708 PROSER1	PROSER1
STOML3	Reptilia	Testudines	Chrysemys_picta	10579	21177	0.499551 PROSER1	PROSER1
STOML3	Aves	Galliformes	Coturnix_japonica	19303	21177	0.911508 PROSER1	PROSER1
STOML3	Reptilia	Crocodylia	Crocodylus_porosus	9166	21177	0.432828 PROSER1	PROSER1
STOML3	Lepidosauria	Squamata	Eublepharis_macularius	4360	21177	0.205884 PROSER1	PROSER1
STOML3	Lepidosauria	Squamata	Euleptes_europaea	3828	21177	0.180762 PROSER1	PROSER1
STOML3	Aves	Passeriformes	Ficedula_albicollis	19801	21177	0.935024 PROSER1	PROSER1
STOML3	Aves	Passeriformes	Geospiza_fortis	20118	21177	0.949993 PROSER1	PROSER1
STOML3	Reptilia	Testudines	Gopherus_evgoodei	9845	21177	0.464891 PROSER1	PROSER1
STOML3	Lepidosauria	Squamata	Laticauda_laticaudata	3772	21177	0.178118 PROSER1	PROSER1
STOML3	Actinistia	Coelacanthiformes	Latimeria_chalumnae	3190	21177	0.150635 PROSER1	PROSER1
STOML3	Aves	Galliformes	Meleagris_gallopavo	20869	21177	0.985456 PROSER1	PROSER1
STOML3	Lepidosauria	Squamata	Naja_naja	4172	21177	0.197006 PROSER1	PROSER1
STOML3	Lepidosauria	Squamata	Notechis_scutatus	3511	21177	0.165793 PROSER1	PROSER1
STOML3	Aves	Passeriformes	Parus_major	19498	21177	0.920716 PROSER1	PROSER1
STOML3	Reptilia	Testudines	Pelodiscus_sinensis	8613	21177	0.406715 PROSER1	PROSER1
STOML3	Lepidosauria	Squamata	Podarcis_muralis	3486	21177	0.164613 PROSER1	PROSER1
STOML3	Lepidosauria	Squamata	Podarcis_raffonei	3783	21177	0.178637 PROSER1	PROSER1
STOML3	Lepidosauria	Squamata	Pogona_vitticeps_zw	4327	21177	0.204325 PROSER1	PROSER1
STOML3	Lepidosauria	Squamata	Pogona_vitticeps_zz	3787	21177	0.178826 PROSER1	PROSER1
STOML3	Lepidosauria	Squamata	Pseudonaja_textilis	4066	21177	0.192001 PROSER1	PROSER1
STOML3	Lepidosauria	Squamata	Rhineura_floridana	4557	21177	0.215186 PROSER1	PROSER1
STOML3	Lepidosauria	Squamata	Salvator_merianae	3785	21177	0.178732 PROSER1	PROSER1
STOML3	Aves	Passeriformes	Serinus_canaria	20003	21177	0.944562 PROSER1	PROSER1
STOML3	Lepidosauria	Sphenodontia	Sphenodon_punctatus	6956	21177	0.32847 PROSER1	PROSER1
STOML3	Aves	Psittaciformes	Strigops_habroptila	20029	21177	0.94579 PROSER1	PROSER1
STOML3	Aves	Struthioniformes	Struthio_camelus	19738	21177	0.932049 PROSER1	PROSER1
STOML3	Aves	Passeriformes	Taeniopygia_guttata	19804	21177	0.935166 PROSER1	PROSER1
STOML3	Reptilia	Testudines	Terrapene_carolina	11233	21177	0.530434 PROSER1	PROSER1
SUV39H2	Aves	Anseriformes	Anas_platyrhynchos	9308	10927	0.851835 HSPA14	HSPA14
SUV39H2	Lepidosauria	Squamata	Anolis_carolinensis	2024	10927	0.185229 HSPA14	HSPA14
SUV39H2	Lepidosauria	Squamata	Anolis_sagrei	1974	10927	0.180653 HSPA14	HSPA14
SUV39H2	Aves	Anseriformes	Anser_brachyrhynchus	8994	10927	0.823099 HSPA14	HSPA14
SUV39H2	Aves	Accipitriformes	Aquila_chrysaetos	10332	10927	0.945548 HSPA14	HSPA14
SUV39H2	Reptilia	Testudines	Chelonoidis_abingdonii	2885	10927	0.264025 HSPA14	HSPA14
SUV39H2	Reptilia	Testudines	Chrysemys_picta	3016	10927	0.276014 HSPA14	HSPA14
SUV39H2	Aves	Galliformes	Coturnix_japonica	8308	10927	0.760318 HSPA14	HSPA14
SUV39H2	Reptilia	Crocodylia	Crocodylus_porosus	3430	10927	0.313901 HSPA14	HSPA14
SUV39H2	Lepidosauria	Squamata	Eublepharis_macularius	2532	10927	0.23172 HSPA14	HSPA14
SUV39H2	Lepidosauria	Squamata	Euleptes_europaea	2501	10927	0.228883 HSPA14	HSPA14
SUV39H2	Aves	Passeriformes	Ficedula_albicollis	9886	10927	0.904731 HSPA14	HSPA14
SUV39H2	Aves	Passeriformes	Geospiza_fortis	9610	10927	0.879473 HSPA14	HSPA14
SUV39H2	Reptilia	Testudines	Gopherus_evgoodei	3070	10927	0.280955 HSPA14	HSPA14
SUV39H2	Lepidosauria	Squamata	Laticauda_laticaudata	1459	10927	0.133522 HSPA14	HSPA14
SUV39H2	Actinistia	Coelacanthiformes	Latimeria_chalumnae	2229	10927	0.20399 HSPA14	HSPA14
SUV39H2	Aves	Galliformes	Meleagris_gallopavo	10644	10927	0.974101 HSPA14	HSPA14
SUV39H2	Lepidosauria	Squamata	Naja_naja	1816	10927	0.166194 HSPA14	HSPA14
SUV39H2	Lepidosauria	Squamata	Notechis_scutatus	1730	10927	0.158323 HSPA14	HSPA14
SUV39H2	Aves	Passeriformes	Parus_major	9313	10927	0.852292 HSPA14	HSPA14
SUV39H2	Reptilia	Testudines	Pelodiscus_sinensis	2460	10927	0.22513 HSPA14	HSPA14
SUV39H2	Lepidosauria	Squamata	Podarcis_muralis	2216	10927	0.2028 HSPA14	HSPA14
SUV39H2	Lepidosauria	Squamata	Podarcis_raffonei	2109	10927	0.193008 HSPA14	HSPA14
SUV39H2	Lepidosauria	Squamata	Pogona_vitticeps_zw	2258	10927	0.206644 HSPA14	HSPA14
SUV39H2	Lepidosauria	Squamata	Pogona_vitticeps_zz	2313	10927	0.211677 HSPA14	HSPA14
SUV39H2	Lepidosauria	Squamata	Pseudonaja_textilis	1920	10927	0.175712 HSPA14	HSPA14
SUV39H2	Lepidosauria	Squamata	Rhineura_floridana	2491	10927	0.227967 HSPA14	HSPA14
SUV39H2	Lepidosauria	Squamata	Salvator_merianae	1925	10927	0.176169 HSPA14	HSPA14
SUV39H2	Aves	Passeriformes	Serinus_canaria	8875	10927	0.812208 HSPA14	HSPA14
SUV39H2	Lepidosauria	Sphenodontia	Sphenodon_punctatus	2495	10927	0.228333 HSPA14	HSPA14
SUV39H2	Aves	Psittaciformes	Strigops_habroptila	9734	10927	0.890821 HSPA14	HSPA14
SUV39H2	Aves	Struthioniformes	Struthio_camelus	10302	10927	0.942802 HSPA14	HSPA14
SUV39H2	Aves	Passeriformes	Taeniopygia_guttata	9776	10927	0.894665 HSPA14	HSPA14
SUV39H2	Reptilia	Testudines	Terrapene_carolina	3043	10927	0.278484 HSPA14	HSPA14
TBC1D14	Aves	Anseriformes	Anas_platyrhynchos	59220	65361	0.906045 KIAA0232	KIAA0232
TBC1D14	Lepidosauria	Squamata	Anolis_carolinensis	7206	65361	0.110249 KIAA0232	KIAA0232
TBC1D14	Lepidosauria	Squamata	Anolis_sagrei	8097	65361	0.123881 KIAA0232	KIAA0232
TBC1D14	Aves	Anseriformes	Anser_brachyrhynchus	60567	65361	0.926654 KIAA0232	KIAA0232
TBC1D14	Aves	Accipitriformes	Aquila_chrysaetos	58567	65361	0.896054 KIAA0232	KIAA0232
TBC1D14	Reptilia	Testudines	Chelonoidis_abingdonii	13677	65361	0.209253 KIAA0232	KIAA0232
TBC1D14	Reptilia	Testudines	Chrysemys_picta	13127	65361	0.200838 KIAA0232	KIAA0232
TBC1D14	Aves	Galliformes	Coturnix_japonica	52237	65361	0.799207 KIAA0232	KIAA0232
TBC1D14	Reptilia	Crocodylia	Crocodylus_porosus	13056	65361	0.199752 KIAA0232	KIAA0232
TBC1D14	Lepidosauria	Squamata	Eublepharis_macularius	8048	65361	0.123132 KIAA0232	KIAA0232
TBC1D14	Lepidosauria	Squamata	Euleptes_europaea	8000	65361	0.122397 KIAA0232	KIAA0232
TBC1D14	Aves	Passeriformes	Ficedula_albicollis	55067	65361	0.842505 KIAA0232	KIAA0232
TBC1D14	Aves	Passeriformes	Geospiza_fortis	52983	65361	0.810621 KIAA0232	KIAA0232
TBC1D14	Reptilia	Testudines	Gopherus_evgoodei	13074	65361	0.200028 KIAA0232	KIAA0232
TBC1D14	Lepidosauria	Squamata	Laticauda_laticaudata	7342	65361	0.11233 KIAA0232	KIAA0232
TBC1D14	Actinistia	Coelacanthiformes	Latimeria_chalumnae	6773	65361	0.103624 KIAA0232	KIAA0232
TBC1D14	Aves	Galliformes	Meleagris_gallopavo	63803	65361	0.976163 KIAA0232	KIAA0232
TBC1D14	Lepidosauria	Squamata	Naja_naja	7152	65361	0.109423 KIAA0232	KIAA0232
TBC1D14	Lepidosauria	Squamata	Notechis_scutatus	7369	65361	0.112743 KIAA0232	KIAA0232
TBC1D14	Aves	Passeriformes	Parus_major	54340	65361	0.831383 KIAA0232	KIAA0232
TBC1D14	Reptilia	Testudines	Pelodiscus_sinensis	11564	65361	0.176925 KIAA0232	KIAA0232
TBC1D14	Lepidosauria	Squamata	Podarcis_muralis	7305	65361	0.111764 KIAA0232	KIAA0232
TBC1D14	Lepidosauria	Squamata	Podarcis_raffonei	7929	65361	0.121311 KIAA0232	KIAA0232
TBC1D14	Lepidosauria	Squamata	Pogona_vitticeps_zw	7770	65361	0.118878 KIAA0232	KIAA0232
TBC1D14	Lepidosauria	Squamata	Pogona_vitticeps_zz	8325	65361	0.12737 KIAA0232	KIAA0232
TBC1D14	Lepidosauria	Squamata	Pseudonaja_textilis	7430	65361	0.113676 KIAA0232	KIAA0232
TBC1D14	Lepidosauria	Squamata	Rhineura_floridana	7451	65361	0.113998 KIAA0232	KIAA0232
TBC1D14	Lepidosauria	Squamata	Salvator_merianae	7444	65361	0.113891 KIAA0232	KIAA0232
TBC1D14	Aves	Passeriformes	Serinus_canaria	54411	65361	0.832469 KIAA0232	KIAA0232
TBC1D14	Lepidosauria	Sphenodontia	Sphenodon_punctatus	9775	65361	0.149554 KIAA0232	KIAA0232
TBC1D14	Aves	Psittaciformes	Strigops_habroptila	56737	65361	0.868056 KIAA0232	KIAA0232
TBC1D14	Aves	Struthioniformes	Struthio_camelus	56801	65361	0.869035 KIAA0232	KIAA0232
TBC1D14	Aves	Passeriformes	Taeniopygia_guttata	53024	65361	0.811248 KIAA0232	KIAA0232
TBC1D14	Reptilia	Testudines	Terrapene_carolina	15311	65361	0.234253 KIAA0232	KIAA0232
C10orf128	Aves	Anseriformes	Anas_platyrhynchos	29811	32358	0.921287 VSTM4	VSTM4
C10orf128	Lepidosauria	Squamata	Anolis_carolinensis	1656	32358	0.0511775 VSTM4	VSTM4
C10orf128	Lepidosauria	Squamata	Anolis_sagrei	1888	32358	0.0583472 VSTM4	VSTM4
C10orf128	Aves	Anseriformes	Anser_brachyrhynchus	29818	32358	0.921503 VSTM4	VSTM4
C10orf128	Aves	Accipitriformes	Aquila_chrysaetos	30764	32358	0.950739 VSTM4	VSTM4
C10orf128	Reptilia	Testudines	Chelonoidis_abingdonii	13450	32358	0.415662 VSTM4	VSTM4
C10orf128	Reptilia	Testudines	Chrysemys_picta	15106	32358	0.46684 VSTM4	VSTM4
C10orf128	Aves	Galliformes	Coturnix_japonica	31794	32358	0.98257 VSTM4	VSTM4
C10orf128	Reptilia	Crocodylia	Crocodylus_porosus	9243	32358	0.285648 VSTM4	VSTM4
C10orf128	Lepidosauria	Squamata	Eublepharis_macularius	2094	32358	0.0647135 VSTM4	VSTM4
C10orf128	Lepidosauria	Squamata	Euleptes_europaea	1975	32358	0.0610359 VSTM4	VSTM4
C10orf128	Aves	Passeriformes	Ficedula_albicollis	25890	32358	0.800111 VSTM4	VSTM4
C10orf128	Aves	Passeriformes	Geospiza_fortis	26199	32358	0.809661 VSTM4	VSTM4
C10orf128	Reptilia	Testudines	Gopherus_evgoodei	11532	32358	0.356388 VSTM4	VSTM4
C10orf128	Lepidosauria	Squamata	Laticauda_laticaudata	1457	32358	0.0450275 VSTM4	VSTM4
C10orf128	Actinistia	Coelacanthiformes	Latimeria_chalumnae	1444	32358	0.0446257 VSTM4	VSTM4
C10orf128	Aves	Galliformes	Meleagris_gallopavo	32121	32358	0.992676 VSTM4	VSTM4
C10orf128	Lepidosauria	Squamata	Naja_naja	1334	32358	0.0412263 VSTM4	VSTM4
C10orf128	Lepidosauria	Squamata	Notechis_scutatus	1214	32358	0.0375178 VSTM4	VSTM4
C10orf128	Aves	Passeriformes	Parus_major	26132	32358	0.80759 VSTM4	VSTM4
C10orf128	Reptilia	Testudines	Pelodiscus_sinensis	6178	32358	0.190927 VSTM4	VSTM4
C10orf128	Lepidosauria	Squamata	Podarcis_muralis	2042	32358	0.0631065 VSTM4	VSTM4
C10orf128	Lepidosauria	Squamata	Podarcis_raffonei	2295	32358	0.0709253 VSTM4	VSTM4
C10orf128	Lepidosauria	Squamata	Pogona_vitticeps_zw	1818	32358	0.0561839 VSTM4	VSTM4
C10orf128	Lepidosauria	Squamata	Pogona_vitticeps_zz	2003	32358	0.0619012 VSTM4	VSTM4
C10orf128	Lepidosauria	Squamata	Pseudonaja_textilis	1366	32358	0.0422152 VSTM4	VSTM4
C10orf128	Lepidosauria	Squamata	Rhineura_floridana	2304	32358	0.0712034 VSTM4	VSTM4
C10orf128	Lepidosauria	Squamata	Salvator_merianae	1658	32358	0.0512393 VSTM4	VSTM4
C10orf128	Aves	Passeriformes	Serinus_canaria	26209	32358	0.80997 VSTM4	VSTM4
C10orf128	Lepidosauria	Sphenodontia	Sphenodon_punctatus	3079	32358	0.0951542 VSTM4	VSTM4
C10orf128	Aves	Psittaciformes	Strigops_habroptila	30769	32358	0.950893 VSTM4	VSTM4
C10orf128	Aves	Struthioniformes	Struthio_camelus	30509	32358	0.942858 VSTM4	VSTM4
C10orf128	Aves	Passeriformes	Taeniopygia_guttata	25910	32358	0.800729 VSTM4	VSTM4
C10orf128	Reptilia	Testudines	Terrapene_carolina	16955	32358	0.523982 VSTM4	VSTM4
TNIP2	Aves	Anseriformes	Anas_platyrhynchos	31146	35629	0.874176 SH3BP2	SH3BP2
TNIP2	Lepidosauria	Squamata	Anolis_carolinensis	2020	35629	0.0566954 SH3BP2	SH3BP2
TNIP2	Lepidosauria	Squamata	Anolis_sagrei	2091	35629	0.0586881 SH3BP2	SH3BP2
TNIP2	Aves	Anseriformes	Anser_brachyrhynchus	31777	35629	0.891886 SH3BP2	SH3BP2
TNIP2	Aves	Accipitriformes	Aquila_chrysaetos	32032	35629	0.899043 SH3BP2	SH3BP2
TNIP2	Reptilia	Testudines	Chelonoidis_abingdonii	9342	35629	0.262202 SH3BP2	SH3BP2
TNIP2	Reptilia	Testudines	Chrysemys_picta	12907	35629	0.362261 SH3BP2	SH3BP2
TNIP2	Aves	Galliformes	Coturnix_japonica	28352	35629	0.795756 SH3BP2	SH3BP2
TNIP2	Reptilia	Crocodylia	Crocodylus_porosus	6912	35629	0.193999 SH3BP2	SH3BP2
TNIP2	Lepidosauria	Squamata	Eublepharis_macularius	2514	35629	0.0705605 SH3BP2	SH3BP2
TNIP2	Lepidosauria	Squamata	Euleptes_europaea	1962	35629	0.0550675 SH3BP2	SH3BP2
TNIP2	Aves	Passeriformes	Ficedula_albicollis	29331	35629	0.823234 SH3BP2	SH3BP2
TNIP2	Aves	Passeriformes	Geospiza_fortis	29681	35629	0.833057 SH3BP2	SH3BP2
TNIP2	Reptilia	Testudines	Gopherus_evgoodei	9449	35629	0.265205 SH3BP2	SH3BP2
